ngram,reviews_mentioning_ngram,avg_rating_0_5,avg_rating_percent
and infrastructure to praise placements,2,3.100,62.0
very high industrial and production,2,3.100,62.0
the iit delhi id card,2,3.100,62.0
of slightly small size with,2,3.100,62.0
further in the future other,2,3.100,62.0
placement rate cs engineering has,2,3.100,62.0
students and staff members classes,2,3.100,62.0
including boys hostels and girls,2,3.100,62.0
triple sharing high speed wi,2,3.100,62.0
with the professors make all,2,3.100,62.0
every hostel with a separate,2,3.100,62.0
projector and speakers for sound,2,3.100,62.0
has a student activity center,2,3.100,62.0
also ask the students to,2,3.100,62.0
hostels and girls hostels there,2,3.100,62.0
easily understand they also ask,2,3.100,62.0
wi fi and lan are,2,3.100,62.0
professors with innovative teaching abilities,2,3.100,62.0
abilities they can teach some,2,3.100,62.0
this helpful am anshul morwal,2,3.100,62.0
highly equipped labs for carrying,2,3.100,62.0
amplification excellent facilities for sports,2,3.100,62.0
lakhs annum the highest was,2,3.100,62.0
activity center with facilities like,2,3.100,62.0
regular tutorial sessions held with,2,3.100,62.0
check ups and medicines to,2,3.100,62.0
concepts clear where we solve,2,3.100,62.0
the theory taught they are,2,3.100,62.0
separate guest house to accommodate,2,3.100,62.0
iit delhi has a campus,2,3.100,62.0
near the main building and,2,3.100,62.0
some of the highly equipped,2,3.100,62.0
for food and daily utilities,2,3.100,62.0
accommodate visitors there are outlets,2,3.100,62.0
cricket volleyball football grounds with,2,3.100,62.0
in the courses regular tutorial,2,3.100,62.0
enrolled in different programs ug,2,3.100,62.0
room except from a m,2,3.100,62.0
lakhs annum and the lowest,2,3.100,62.0
from there with the iit,2,3.100,62.0
in the future other iit,2,3.100,62.0
food and daily utilities available,2,3.100,62.0
there are hostels including boys,2,3.100,62.0
knowledgeable and some of them,2,3.100,62.0
exam time and you can,2,3.100,62.0
taught in the courses regular,2,3.100,62.0
students with projector and speakers,2,3.100,62.0
teach some of the difficult,2,3.100,62.0
medicines to all of its,2,3.100,62.0
in the semester reviewed on,2,3.700,74.0
has placements averaged at around,2,3.100,62.0
content further in the future,2,3.100,62.0
all the topics taught in,2,3.100,62.0
these branches is very high,2,3.100,62.0
as high as core placements,2,3.100,62.0
are outlets for food and,2,3.100,62.0
some books which cover all,2,3.100,62.0
at around lakhs annum the,2,3.100,62.0
and guest rooms available in,2,3.100,62.0
lecture hall complex which has,2,3.100,62.0
ask the students to follow,2,3.100,62.0
edge facilities are available in,2,3.100,62.0
has as high as core,2,3.100,62.0
done in the industry in,2,3.500,70.0
lakhs inr annum but on,2,3.500,70.0
industry in our fully equipped,2,3.500,70.0
the equipment needed for the,2,3.500,70.0
and have an idea to,2,3.500,70.0
is lakhs inr annum but,2,3.500,70.0
that you can get bigger,2,3.500,70.0
for all the iitd students,2,3.500,70.0
nov read more sk sai,2,3.500,70.0
can see a range of,2,3.500,70.0
sports like cricket football etc,2,3.500,70.0
iitd students and staff the,2,3.500,70.0
in our fully equipped labs,2,3.500,70.0
were fewer core jobs offered,2,3.500,70.0
problem we can see a,2,3.500,70.0
students every year faculty the,2,3.500,70.0
small for the first year,2,3.500,70.0
and staff the library is,2,3.500,70.0
less but you can get,2,3.500,70.0
mainly of software engineer and,2,3.500,70.0
to an increase in the,2,3.500,70.0
idea to pursue further they,2,3.500,70.0
an increase in the students,2,3.500,70.0
an idea to pursue further,2,3.500,70.0
conditioned and is available the,2,3.500,70.0
due to an increase in,2,3.500,70.0
and consultants there were fewer,2,3.500,70.0
equipped with all the equipment,4,4.050,81.0
rooms are small for the,2,3.500,70.0
in the industry in our,2,3.500,70.0
are interested in the subject,2,3.500,70.0
further they can assign a,2,3.500,70.0
year faculty the faculty are,2,3.500,70.0
placements last year the highest,2,3.500,70.0
the roles offered are mainly,2,3.500,70.0
my knowledge the lowest stipend,2,3.500,70.0
always neatly maintained the labs,2,3.500,70.0
always friendly and will help,2,3.500,70.0
all the iitd students and,2,3.500,70.0
for the course so that,2,3.500,70.0
software engineer and consultants there,2,3.500,70.0
is available the hostel rooms,2,3.500,70.0
expect a salary of lakhs,2,3.500,70.0
but on an average we,2,3.500,70.0
in the placements last year,2,3.500,70.0
faculty are always friendly and,2,3.500,70.0
are always friendly and will,2,3.500,70.0
there were fewer core jobs,2,3.500,70.0
your doubts if you are,2,3.500,70.0
read more sk sai krishna,2,3.500,70.0
nearly the industry exposure is,2,3.500,70.0
and friendly professors placements the,2,3.500,70.0
a range of sports like,2,3.500,70.0
air conditioned and is available,2,3.500,70.0
core jobs offered in the,2,3.500,70.0
last year the highest salary,6,4.033,80.7
is nearly the industry exposure,2,3.500,70.0
a hospital which is free,2,3.500,70.0
to my knowledge the lowest,2,3.500,70.0
for money really good environment,2,3.500,70.0
bigger rooms this is due,2,3.500,70.0
air conditioned and are always,2,3.500,70.0
we can see a range,2,3.500,70.0
knowledge the lowest stipend is,2,3.500,70.0
the highest salary was crore,2,3.500,70.0
the lowest stipend is lakhs,2,3.500,70.0
don t face any problem,2,3.500,70.0
in the subject and have,2,3.500,70.0
increase in the students every,2,3.500,70.0
an average we can expect,2,3.500,70.0
and is available the hostel,2,3.500,70.0
professors placements the roles offered,2,3.500,70.0
year but after that you,2,3.500,70.0
face any problem we can,2,3.500,70.0
really good environment and friendly,2,3.500,70.0
salary of lakhs inr annum,2,3.500,70.0
conditioned and are always neatly,2,3.500,70.0
of software engineer and consultants,2,3.500,70.0
what is done in the,2,3.500,70.0
fewer core jobs offered in,2,3.500,70.0
friendly and will help with,2,3.500,70.0
exposure is less but you,2,3.500,70.0
engineer and consultants there were,2,3.500,70.0
all the equipment needed for,2,3.500,70.0
help with your doubts if,2,3.500,70.0
are always neatly maintained the,2,3.500,70.0
also have a hospital which,2,3.500,70.0
with all the equipment needed,2,3.500,70.0
free for all the iitd,2,3.500,70.0
the industry in our fully,2,3.500,70.0
the industry exposure is less,2,3.500,70.0
library is air conditioned and,6,4.133,82.7
is free for all the,2,3.500,70.0
friendly professors placements the roles,2,3.500,70.0
is done in the industry,2,3.500,70.0
that the students don t,2,3.500,70.0
the students every year faculty,2,3.500,70.0
staff the library is air,2,3.500,70.0
football etc we also have,2,3.500,70.0
have an idea to pursue,2,3.500,70.0
on an average we can,2,3.500,70.0
per annum to my knowledge,2,3.500,70.0
ratio is nearly the industry,2,3.500,70.0
etc we also have a,4,3.938,78.8
can assign a project on,2,3.500,70.0
range of sports like cricket,2,3.500,70.0
annum to my knowledge the,2,3.500,70.0
crore inr per annum to,2,3.500,70.0
faculty ratio is nearly the,2,3.500,70.0
equipment needed for the course,2,3.500,70.0
you can get what is,2,3.500,70.0
can get bigger rooms this,2,3.500,70.0
inr annum but on an,2,3.500,70.0
have a hospital which is,2,3.500,70.0
money really good environment and,2,3.500,70.0
sai krishna post graduate diploma,2,3.500,70.0
course so that the students,2,3.500,70.0
average we can expect a,2,3.500,70.0
they can assign a project,2,3.500,70.0
students and staff the library,2,3.500,70.0
assign a project on that,2,3.500,70.0
hospital which is free for,2,3.500,70.0
labs are equipped with all,10,4.480,89.6
so that the students don,2,3.500,70.0
the course so that the,2,3.500,70.0
of sports like cricket football,2,3.500,70.0
a salary of lakhs inr,2,3.500,70.0
subject and have an idea,2,3.500,70.0
interested in the subject and,2,3.500,70.0
inr per annum to my,2,3.500,70.0
lakhs inr annum infrastructure the,2,3.500,70.0
students don t face any,2,3.500,70.0
salary was crore inr per,2,3.500,70.0
roles offered are mainly of,2,3.500,70.0
the iitd students and staff,2,3.500,70.0
available the hostel rooms are,2,3.500,70.0
cricket football etc we also,2,3.500,70.0
are mainly of software engineer,2,3.500,70.0
was crore inr per annum,2,3.500,70.0
but after that you can,2,3.500,70.0
get bigger rooms this is,2,3.500,70.0
that the student faculty ratio,2,3.500,70.0
we can expect a salary,2,3.500,70.0
first year but after that,2,3.500,70.0
more sk sai krishna post,2,3.500,70.0
in the students every year,2,3.500,70.0
can get what is done,2,3.500,70.0
which is free for all,6,4.167,83.3
with your doubts if you,2,3.500,70.0
highest salary was crore inr,2,3.500,70.0
will help with your doubts,2,3.500,70.0
neatly maintained the labs are,2,3.500,70.0
consultants there were fewer core,2,3.500,70.0
on nov read more sk,2,3.500,70.0
is air conditioned and is,4,4.000,80.0
t face any problem we,2,3.500,70.0
to pursue further they can,2,3.500,70.0
is due to an increase,2,3.500,70.0
faculty the faculty are always,2,3.500,70.0
the faculty are always friendly,2,3.500,70.0
placements the roles offered are,2,3.500,70.0
are small for the first,2,3.500,70.0
pursue further they can assign,2,3.500,70.0
is less but you can,2,3.500,70.0
and are always neatly maintained,2,3.500,70.0
lowest stipend is lakhs inr,2,3.500,70.0
the students don t face,2,3.500,70.0
you can get bigger rooms,2,3.500,70.0
but you can get what,2,3.500,70.0
on that the student faculty,2,3.500,70.0
annum but on an average,2,3.500,70.0
after that you can get,2,3.500,70.0
like cricket football etc we,2,3.500,70.0
of lakhs inr annum infrastructure,2,3.500,70.0
and will help with your,2,3.500,70.0
annum infrastructure the classrooms are,2,3.500,70.0
student faculty ratio is nearly,2,3.500,70.0
any problem we can see,2,3.500,70.0
industry exposure is less but,2,3.500,70.0
stipend is lakhs inr annum,2,3.500,70.0
the library is air conditioned,14,4.514,90.3
sk sai krishna post graduate,2,3.500,70.0
good environment and friendly professors,2,3.500,70.0
project on that the student,2,3.500,70.0
offered are mainly of software,2,3.500,70.0
krishna post graduate diploma in,2,3.500,70.0
get what is done in,2,3.500,70.0
environment and friendly professors placements,2,3.500,70.0
offered in the placements last,2,3.500,70.0
for the first year but,2,3.500,70.0
see a range of sports,2,3.500,70.0
this is due to an,2,3.500,70.0
needed for the course so,2,3.500,70.0
inr annum infrastructure the classrooms,2,3.500,70.0
the subject and have an,2,3.500,70.0
a project on that the,2,3.500,70.0
maintained the labs are equipped,2,3.500,70.0
jobs offered in the placements,2,3.500,70.0
doubts if you are interested,2,3.500,70.0
the placements last year the,2,3.500,70.0
rooms this is due to,2,3.500,70.0
of this then just go,2,4.300,86.0
in college be it fully,2,4.300,86.0
the placement was really good,2,4.300,86.0
of sports and game facility,2,4.300,86.0
food hostel rooms are just,2,4.300,86.0
faculty faculty is awesome highly,2,4.300,86.0
placement was really good everyone,2,4.300,86.0
choose subject of our own,2,4.300,86.0
fully wi fi campus well,2,4.300,86.0
for each subject to teach,2,4.300,86.0
defines it is an amazing,2,4.300,86.0
subject to teach subject in,2,4.300,86.0
on nov read more sp,2,4.300,86.0
people stay in a seater,2,4.300,86.0
are around students course curriculum,2,4.300,86.0
almost all new equipments in,2,4.300,86.0
be it fully wi fi,2,4.300,86.0
work high level assignments are,2,4.300,86.0
conditioned with almost all new,2,4.300,86.0
then just go for it,2,4.300,86.0
seniors of our branch the,2,4.300,86.0
really good everyone got more,2,4.300,86.0
all new equipments in them,2,4.300,86.0
wants to learn if you,2,4.300,86.0
campus all sorts of sports,2,4.300,86.0
goldman sachs adobe amazon cisco,2,4.300,86.0
labs and classrooms are the,2,4.300,86.0
subject of our own choice,2,4.300,86.0
colleges in the country a,2,4.300,86.0
doing amazing research work high,2,4.300,86.0
a great place for all,2,4.300,86.0
time with good food hostel,2,4.300,86.0
new equipments in them canteen,2,4.300,86.0
infrastructure awesome facilities in college,2,4.300,86.0
and people stay in a,2,4.300,86.0
in a seater room faculty,2,4.300,86.0
assignments are given for each,2,4.300,86.0
student and for seniors of,2,4.300,86.0
high level assignments are given,2,4.300,86.0
science student and for seniors,2,4.300,86.0
adobe amazon cisco oracle walmart,2,4.300,86.0
i am a computer science,2,4.300,86.0
with almost all new equipments,2,4.300,86.0
at the same they bring,2,4.300,86.0
is an amazing college placements,4,4.550,91.0
to learn if you ever,2,4.300,86.0
wi fi campus well furnished,2,4.300,86.0
good everyone got more than,2,4.300,86.0
room faculty faculty is awesome,2,4.300,86.0
the same they bring out,2,4.300,86.0
especially the right to choose,2,4.300,86.0
you ever get a chance,2,4.300,86.0
rooms are just fine not,2,4.300,86.0
qualcomm etc infrastructure awesome facilities,2,4.300,86.0
qualified doing amazing research work,2,4.300,86.0
to choose subject of our,2,4.300,86.0
possible manner in each class,2,4.300,86.0
itself defines it is an,2,4.300,86.0
a chance to be part,4,4.650,93.0
our own choice other one,2,4.300,86.0
best possible manner in each,2,4.300,86.0
hectic life no doubt but,2,4.300,86.0
but at the same they,2,4.300,86.0
game facility labs and classrooms,2,4.300,86.0
is awesome highly qualified doing,2,4.300,86.0
ever get a chance to,2,4.300,86.0
given for each subject to,2,4.300,86.0
more than packages the software,2,4.300,86.0
air conditioned with almost all,2,4.300,86.0
fine not good and people,2,4.300,86.0
furnished library hour medical facility,2,4.300,86.0
the software companies visited the,2,4.300,86.0
fully air conditioned with almost,2,4.300,86.0
students course curriculum is very,2,4.300,86.0
get a chance to be,2,4.300,86.0
are just fine not good,2,4.300,86.0
got more than packages the,2,4.300,86.0
no doubt but at the,2,4.300,86.0
branch the placement was really,2,4.300,86.0
are microsoft goldman sachs adobe,2,4.300,86.0
if you ever get a,2,4.300,86.0
will be opened for all,2,4.300,86.0
for all the time with,2,4.300,86.0
the students who wants to,2,4.300,86.0
manner in each class there,2,4.300,86.0
a computer science student and,2,4.300,86.0
doubt but at the same,2,4.300,86.0
are the best fully air,2,4.300,86.0
works application qualcomm etc infrastructure,2,4.300,86.0
everyone got more than packages,2,4.300,86.0
packages the software companies visited,2,4.300,86.0
good especially the right to,2,4.300,86.0
of our branch the placement,2,4.300,86.0
hour medical facility inside the,2,4.300,86.0
not good and people stay,2,4.300,86.0
the best possible manner in,2,4.300,86.0
in the best possible manner,2,4.300,86.0
cisco oracle walmart works application,2,4.300,86.0
right to choose subject of,2,4.300,86.0
the right to choose subject,2,4.300,86.0
medical facility inside the campus,2,4.300,86.0
chance to be part of,4,4.650,93.0
the name itself defines it,2,4.300,86.0
and for seniors of our,2,4.300,86.0
be part of this then,2,4.300,86.0
each class there are around,2,4.300,86.0
facility labs and classrooms are,2,4.300,86.0
all the time with good,2,4.300,86.0
money the name itself defines,2,4.300,86.0
the best in you a,2,4.300,86.0
read more sp shalini panwar,2,4.300,86.0
library hour medical facility inside,2,4.300,86.0
visited the college are microsoft,2,4.300,86.0
good and people stay in,2,4.300,86.0
place for all the students,2,4.300,86.0
country a little hectic life,2,4.300,86.0
you a great place for,2,4.300,86.0
the time with good food,2,4.300,86.0
the campus all sorts of,2,4.300,86.0
very good especially the right,2,4.300,86.0
in them canteen will be,2,4.300,86.0
shalini panwar m tech in,2,4.300,86.0
amazing college placements i am,2,4.300,86.0
amazon cisco oracle walmart works,2,4.300,86.0
hostel rooms are just fine,2,4.300,86.0
microsoft goldman sachs adobe amazon,2,4.300,86.0
opened for all the time,2,4.300,86.0
subject in the best possible,2,4.300,86.0
a little hectic life no,2,4.300,86.0
this then just go for,2,4.300,86.0
was really good everyone got,2,4.300,86.0
more sp shalini panwar m,2,4.300,86.0
college placements i am a,2,4.300,86.0
level assignments are given for,2,4.300,86.0
and classrooms are the best,2,4.300,86.0
computer science student and for,2,4.300,86.0
campus well furnished library hour,2,4.300,86.0
facility inside the campus all,2,4.300,86.0
name itself defines it is,2,4.300,86.0
them canteen will be opened,2,4.300,86.0
best in you a great,2,4.300,86.0
seater room faculty faculty is,2,4.300,86.0
for seniors of our branch,2,4.300,86.0
sports and game facility labs,2,4.300,86.0
research work high level assignments,2,4.300,86.0
of our own choice other,2,4.300,86.0
for money the name itself,2,4.300,86.0
amazing research work high level,2,4.300,86.0
awesome highly qualified doing amazing,2,4.300,86.0
in you a great place,2,4.300,86.0
the college are microsoft goldman,2,4.300,86.0
is very good especially the,2,4.300,86.0
little hectic life no doubt,2,4.300,86.0
to be part of this,2,4.300,86.0
faculty is awesome highly qualified,2,4.300,86.0
nov read more sp shalini,2,4.300,86.0
etc infrastructure awesome facilities in,2,4.300,86.0
curriculum is very good especially,2,4.300,86.0
with good food hostel rooms,2,4.300,86.0
fi campus well furnished library,2,4.300,86.0
teach subject in the best,2,4.300,86.0
walmart works application qualcomm etc,2,4.300,86.0
choice other one of the,2,4.300,86.0
and game facility labs and,2,4.300,86.0
class there are around students,2,4.300,86.0
own choice other one of,2,4.300,86.0
oracle walmart works application qualcomm,2,4.300,86.0
application qualcomm etc infrastructure awesome,2,4.300,86.0
the country a little hectic,2,4.300,86.0
sorts of sports and game,2,4.300,86.0
part of this then just,2,4.300,86.0
value for money the name,2,4.300,86.0
companies visited the college are,2,4.300,86.0
highly qualified doing amazing research,2,4.300,86.0
our branch the placement was,2,4.300,86.0
the best fully air conditioned,2,4.300,86.0
awesome facilities in college be,2,4.300,86.0
learn if you ever get,2,4.300,86.0
students who wants to learn,2,4.300,86.0
sachs adobe amazon cisco oracle,2,4.300,86.0
each subject to teach subject,2,4.300,86.0
in each class there are,2,4.300,86.0
facilities in college be it,2,4.300,86.0
college be it fully wi,2,4.300,86.0
software companies visited the college,2,4.300,86.0
am a computer science student,2,4.300,86.0
than packages the software companies,2,4.300,86.0
sp shalini panwar m tech,2,4.300,86.0
panwar m tech in engineering,2,4.300,86.0
who wants to learn if,2,4.300,86.0
around students course curriculum is,2,4.300,86.0
just fine not good and,2,4.300,86.0
an amazing college placements i,2,4.300,86.0
be opened for all the,2,4.300,86.0
great place for all the,2,4.300,86.0
same they bring out the,2,4.300,86.0
classrooms are the best fully,2,4.300,86.0
a seater room faculty faculty,2,4.300,86.0
stay in a seater room,2,4.300,86.0
in the country a little,2,4.300,86.0
equipments in them canteen will,2,4.300,86.0
best fully air conditioned with,2,4.300,86.0
they bring out the best,2,4.300,86.0
placements i am a computer,2,4.300,86.0
canteen will be opened for,2,4.300,86.0
all the students who wants,2,4.300,86.0
there are around students course,2,4.300,86.0
good food hostel rooms are,2,4.300,86.0
are given for each subject,2,4.300,86.0
inside the campus all sorts,2,4.300,86.0
to teach subject in the,2,4.300,86.0
it fully wi fi campus,2,4.300,86.0
well furnished library hour medical,2,4.300,86.0
life no doubt but at,2,4.300,86.0
good there are hostels and,2,4.200,84.0
its decent with plenty of,2,4.200,84.0
and has a great collection,2,4.200,84.0
facilities are great and if,2,4.200,84.0
facilities are there and sports,2,4.200,84.0
lot the faculty is highly,2,4.200,84.0
high expectations from the students,2,4.200,84.0
mess food is not extraordinary,2,4.200,84.0
can be expected from an,2,4.200,84.0
out options outside the campus,2,4.200,84.0
lacs to even crore international,2,4.200,84.0
campus itself is full of,2,4.200,84.0
research then this is a,2,4.200,84.0
read from almost all sports,2,4.200,84.0
such the work load is,2,4.200,84.0
the campus as well faculty,2,4.200,84.0
there are hostels and they,2,4.200,84.0
and helpful as well the,2,4.200,84.0
of greenery and campus life,2,4.200,84.0
want to do some research,4,4.500,90.0
for reasearch placements iit delhi,2,4.200,84.0
a good place to be,6,4.542,90.8
be spoilt for choice the,2,4.200,84.0
the work load is quite,2,4.200,84.0
choice the packages range from,2,4.200,84.0
time to enjoy the research,2,4.200,84.0
students when it comes to,2,4.200,84.0
curriculum is rigorous and you,2,4.200,84.0
work load is quite a,2,4.200,84.0
this is a good place,2,4.200,84.0
conditioned and has a great,2,4.200,84.0
books to read from almost,2,4.200,84.0
campus as well faculty faculty,2,4.200,84.0
for money great placements great,2,4.200,84.0
world class air conditioned and,2,4.200,84.0
is rigorous and you don,2,4.200,84.0
load is quite a lot,2,4.200,84.0
do some research then this,4,4.500,90.0
are great with both domestic,2,4.200,84.0
very high expectations from the,2,4.200,84.0
is highly qualified as can,2,4.200,84.0
options outside the campus as,2,4.200,84.0
and sports enthusiasts are sure,2,4.200,84.0
sports enthusiasts are sure to,2,4.200,84.0
faculty is great here and,2,4.200,84.0
library is world class air,2,4.200,84.0
with both domestic and international,2,4.200,84.0
the research facilities are great,2,4.200,84.0
are great and if you,2,4.200,84.0
a brand which is known,2,4.200,84.0
it comes to research as,2,4.200,84.0
all sports facilities are there,2,4.200,84.0
you want to do some,2,4.200,84.0
range from lacs to even,2,4.200,84.0
worldwide as well hence as,2,4.200,84.0
it is a brand which,2,4.200,84.0
from lacs to even crore,2,4.200,84.0
life is good there are,2,4.200,84.0
enthusiasts are sure to have,2,4.200,84.0
placements and students would be,2,4.200,84.0
international placements which gives many,2,4.200,84.0
to have a gala time,2,4.200,84.0
to read from almost all,2,4.200,84.0
if you want to do,12,4.271,85.4
reasearch placements iit delhi is,2,4.200,84.0
to do some research then,4,4.500,90.0
the placements are great with,2,4.200,84.0
to enjoy the research facilities,2,4.200,84.0
air conditioned and has a,4,4.350,87.0
the packages range from lacs,2,4.200,84.0
time the campus itself is,2,4.200,84.0
sure to have a gala,2,4.200,84.0
crore international placements which gives,2,4.200,84.0
t get a lot of,2,4.200,84.0
expected the placements are great,2,4.200,84.0
qualified as can be expected,2,4.200,84.0
eating out options outside the,2,4.200,84.0
when it comes to research,4,4.450,89.0
but its decent with plenty,2,4.200,84.0
there and sports enthusiasts are,2,4.200,84.0
you don t get a,2,4.200,84.0
enjoy the research facilities are,2,4.200,84.0
and campus life is good,2,4.200,84.0
some research then this is,4,4.500,90.0
don t get a lot,2,4.200,84.0
engineering colleges in india and,4,4.250,85.0
food is not extraordinary but,2,4.200,84.0
is quite a lot the,2,4.200,84.0
collection of books to read,2,4.200,84.0
as can be expected from,2,4.200,84.0
and international offers for students,2,4.200,84.0
extraordinary but its decent with,2,4.200,84.0
of eating out options outside,2,4.200,84.0
highly qualified as can be,2,4.200,84.0
and have very high expectations,2,4.200,84.0
placements are great with both,2,4.200,84.0
lot of time to enjoy,2,4.200,84.0
packages range from lacs to,2,4.200,84.0
for placements and students would,2,4.200,84.0
as such the work load,2,4.200,84.0
infrastructure the library is world,2,4.200,84.0
from almost all sports facilities,2,4.200,84.0
the library is world class,2,4.200,84.0
comes to research as such,2,4.200,84.0
expectations from the students when,2,4.200,84.0
expected from an iit and,2,4.200,84.0
great with both domestic and,2,4.200,84.0
from the students when it,2,4.200,84.0
placements great place for reasearch,2,4.200,84.0
here and have very high,2,4.200,84.0
would be spoilt for choice,2,4.200,84.0
brand which is known worldwide,2,4.200,84.0
decent with plenty of eating,2,4.200,84.0
which is known worldwide as,2,4.200,84.0
is known worldwide as well,2,4.200,84.0
are not very swanky even,2,4.200,84.0
is a brand which is,2,4.200,84.0
helpful as well the course,2,4.200,84.0
course curriculum is rigorous and,2,4.200,84.0
well hence as expected the,2,4.200,84.0
quite a lot the faculty,2,4.200,84.0
as well hence as expected,2,4.200,84.0
to research as such the,2,4.200,84.0
many opportunities infrastructure the library,2,4.200,84.0
to even crore international placements,2,4.200,84.0
great place for reasearch placements,2,4.200,84.0
class air conditioned and has,2,4.200,84.0
the course curriculum is rigorous,2,4.200,84.0
great and if you want,2,4.200,84.0
rigorous and you don t,2,4.200,84.0
are there and sports enthusiasts,2,4.200,84.0
not very swanky even the,2,4.200,84.0
for students there are a,2,4.200,84.0
a gala time the campus,2,4.200,84.0
campus life is good there,2,4.200,84.0
greenery and campus life is,2,4.200,84.0
are sure to have a,2,4.200,84.0
gala time the campus itself,2,4.200,84.0
great collection of books to,2,4.200,84.0
coming for placements and students,2,4.200,84.0
with plenty of eating out,2,4.200,84.0
have very high expectations from,2,4.200,84.0
gives many opportunities infrastructure the,2,4.200,84.0
international offers for students there,2,4.200,84.0
the students when it comes,2,4.200,84.0
spoilt for choice the packages,2,4.200,84.0
are hostels and they are,2,4.200,84.0
of books to read from,2,4.200,84.0
great here and have very,2,4.200,84.0
for choice the packages range,2,4.200,84.0
place for reasearch placements iit,2,4.200,84.0
be expected from an iit,2,4.200,84.0
outside the campus as well,4,4.100,82.0
money great placements great place,2,4.200,84.0
very swanky even the mess,2,4.200,84.0
hostels and they are not,2,4.200,84.0
research facilities are great and,2,4.200,84.0
india and it is a,2,4.200,84.0
anonymous m tech in engineering,2,4.200,84.0
offers for students there are,2,4.200,84.0
is not extraordinary but its,2,4.200,84.0
then this is a good,2,4.200,84.0
great placements great place for,2,4.200,84.0
students there are a large,2,4.200,84.0
plenty of eating out options,2,4.200,84.0
they are not very swanky,2,4.200,84.0
of time to enjoy the,2,4.200,84.0
well faculty faculty is great,2,4.200,84.0
and it is a brand,2,4.200,84.0
iit and helpful as well,2,4.200,84.0
from an iit and helpful,2,4.200,84.0
swanky even the mess food,2,4.200,84.0
students would be spoilt for,2,4.200,84.0
an iit and helpful as,2,4.200,84.0
opportunities infrastructure the library is,2,4.200,84.0
sports facilities are there and,2,4.200,84.0
as well faculty faculty is,2,4.200,84.0
is good there are hostels,2,4.200,84.0
both domestic and international offers,4,4.150,83.0
have a gala time the,2,4.200,84.0
faculty faculty is great here,2,4.200,84.0
research as such the work,2,4.200,84.0
a lot the faculty is,2,4.200,84.0
large number of companies coming,2,4.200,84.0
faculty is highly qualified as,2,4.200,84.0
and you don t get,2,4.200,84.0
is great here and have,2,4.200,84.0
itself is full of greenery,2,4.200,84.0
hence as expected the placements,2,4.200,84.0
placements which gives many opportunities,2,4.200,84.0
a large number of companies,2,4.200,84.0
and students would be spoilt,2,4.200,84.0
as expected the placements are,2,4.200,84.0
not extraordinary but its decent,2,4.200,84.0
which gives many opportunities infrastructure,2,4.200,84.0
full of greenery and campus,2,4.200,84.0
domestic and international offers for,2,4.200,84.0
even the mess food is,2,4.200,84.0
get a lot of time,2,4.200,84.0
even crore international placements which,2,4.200,84.0
companies coming for placements and,2,4.200,84.0
the campus itself is full,2,4.200,84.0
is world class air conditioned,2,4.200,84.0
known worldwide as well hence,2,4.200,84.0
place to be reviewed on,2,4.400,88.0
of branches this helps in,2,4.300,86.0
cs and ece the faculty,2,4.300,86.0
m tech in telecommunication management,2,4.300,86.0
management which is a disciplinary,2,4.300,86.0
my branch is about lacs,2,4.300,86.0
sound knowledge and way of,2,4.300,86.0
is a disciplinary branch of,2,4.300,86.0
sg sahdev garg m tech,4,4.350,87.0
knowledge and way of teaching,2,4.300,86.0
average package in my branch,2,4.300,86.0
being in iit is you,2,4.300,86.0
branch is about lacs p,2,4.300,86.0
telecommunication management which is a,2,4.300,86.0
iit is you get access,2,4.300,86.0
sahdev garg m tech in,4,4.350,87.0
helpful sg sahdev garg m,2,4.300,86.0
of cs and ece the,2,4.300,86.0
person found this helpful sg,4,4.600,92.0
access to all the labs,2,4.300,86.0
a disciplinary branch of cs,2,4.300,86.0
and way of teaching the,2,4.300,86.0
best part of being in,2,4.300,86.0
helps in knowledge sharing the,2,4.300,86.0
the best part of being,2,4.300,86.0
the labs irrespective of branches,2,4.300,86.0
good place to be reviewed,2,4.400,88.0
in knowledge sharing the average,2,4.300,86.0
branches this helps in knowledge,2,4.300,86.0
package in my branch is,2,4.300,86.0
way of teaching the best,2,4.300,86.0
to all the labs irrespective,2,4.300,86.0
of teaching the best part,2,4.300,86.0
are all good with sound,2,4.300,86.0
part of being in iit,2,4.300,86.0
in my branch is about,2,4.300,86.0
is about lacs p a,2,4.300,86.0
knowledge sharing the average package,2,4.300,86.0
get access to all the,2,4.300,86.0
in iit is you get,2,4.300,86.0
garg m tech in engineering,4,4.350,87.0
is you get access to,2,4.300,86.0
disciplinary branch of cs and,2,4.300,86.0
the course that i had,2,4.300,86.0
tech in telecommunication management which,2,4.300,86.0
this helps in knowledge sharing,2,4.300,86.0
good with sound knowledge and,2,4.300,86.0
in telecommunication management which is,2,4.300,86.0
course that i had taken,2,4.300,86.0
members are all good with,2,4.300,86.0
branch of cs and ece,2,4.300,86.0
and ece the faculty members,2,4.300,86.0
teaching the best part of,2,4.300,86.0
money other the course that,2,4.300,86.0
which is a disciplinary branch,2,4.300,86.0
found this helpful sg sahdev,2,4.300,86.0
this helpful sg sahdev garg,2,4.300,86.0
faculty members are all good,2,4.300,86.0
that i had taken is,2,4.300,86.0
labs irrespective of branches this,2,4.300,86.0
irrespective of branches this helps,2,4.300,86.0
with sound knowledge and way,2,4.300,86.0
all the labs irrespective of,2,4.300,86.0
